workclass,fnlwgt,education,education.num,marital.status,relationship,race,sex,capital.loss,hours.per.week,income
 Private,184250.3, Bachelors,13.0, Divorced, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,239749.75, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,453976.94, Assoc-acdm,9.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, >50K
 Private,193374.98, Some-college,10.0, Never-married, Own-child, White, Male,0.0,1.9222991, <=50K
 Private,199828.67, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,22866.979, HS-grad,9.0, Separated, Own-child, White, Male,0.0,40.0, <=50K
 Local-gov,262042.06, Some-college,10.0, Never-married, Own-child, White, Female,0.0,5.5676064, <=50K
 Private,165404.05, Prof-school,15.0, Married-civ-spouse, Husband, White, Male,0.0,30.0, >50K
 Private,33493.746, HS-grad,9.0, Divorced, Unmarried, White, Male,0.0,40.0, <=50K
 Local-gov,199170.27, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,1902.0,48.0, >50K
 Private,202941.47, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,183135.45, Prof-school,15.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Self-emp-inc,162630.58, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,90.767525, >50K
 Private,279939.94, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Self-emp-not-inc,83793.21, 11th,7.0, Married-civ-spouse, Husband, White, Male,0.0,35.0, <=50K
 Private,201248.9, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,117488.97, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,4.0, <=50K
 Private,305668.97, Assoc-acdm,12.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 State-gov,113971.23, HS-grad,9.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Private,37099.406, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,90350.734, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,48.0, >50K
 Private,134843.84, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,2.7897542, <=50K
 Private,370962.5, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,116710.695, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,23964.932, HS-grad,9.0, Married-civ-spouse, Wife, White, Female,0.0,20.0, <=50K
 Private,268136.88, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,21757.746, 7th-8th,5.0, Divorced, Unmarried, Asian-Pac-Islander, Female,0.0,50.0, <=50K
 Private,163216.19, Masters,15.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,371252.6, Bachelors,13.0, Divorced, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,30217.63, Assoc-acdm,12.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,302581.56, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,169489.33, Bachelors,14.0, Married-civ-spouse, Husband, White, Male,0.0,67.12806, <=50K
 Private,89461.6, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,340219.2, Masters,14.0, Married-civ-spouse, Wife, White, Female,0.0,2.4643874, <=50K
 Private,145329.08, HS-grad,9.0, Never-married, Unmarried, White, Male,0.0,55.0, <=50K
 Private,29724.473, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,16.0, <=50K
 Private,774655.6, Masters,14.0, Never-married, Not-in-family, Black, Male,0.0,40.0, <=50K
 Private,209726.14, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,60.0, <=50K
 Private,103280.17, 11th,16.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,26229.691, HS-grad,9.0, Married-civ-spouse, Husband, Asian-Pac-Islander, Male,0.0,40.0, <=50K
 Private,394541.1, Assoc-acdm,11.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,110552.87, Some-college,10.0, Never-married, Own-child, White, Male,0.0,30.0, <=50K
 Private,200194.61, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Local-gov,23883.709, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,238889.25, Some-college,10.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Federal-gov,162856.73, Bachelors,13.0, Married-civ-spouse, Husband, Black, Male,0.0,40.0, <=50K
 Private,121454.29, Some-college,9.0, Never-married, Own-child, White, Male,0.0,35.0, <=50K
 Private,143775.33, HS-grad,10.0, Widowed, Other-relative, White, Male,0.0,24.0, <=50K
 Private,317533.22, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,22458.924, Bachelors,13.0, Never-married, Not-in-family, White, Female,0.0,40.0, >50K
 Private,161120.61, Assoc-voc,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,343711.75, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,22554.746, Bachelors,13.0, Never-married, Not-in-family, White, Female,0.0,99.0, <=50K
 Private,145354.66, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,21591.344, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Local-gov,349584.88, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,202593.34, Some-college,10.0, Divorced, Not-in-family, White, Female,0.0,12.0, <=50K
 Private,26497.744, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,84.0, >50K
 Local-gov,177995.86, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,71.262276, >50K
 Local-gov,280568.12, Bachelors,13.0, Never-married, Unmarried, White, Male,0.0,40.0, <=50K
 Private,313867.53, HS-grad,9.0, Separated, Own-child, White, Female,0.0,40.0, <=50K
 Private,151451.48, 7th-8th,4.0, Married-civ-spouse, Husband, Other, Male,0.0,40.0, <=50K
 Private,34226.32, Assoc-acdm,12.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,524063.7, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 ?,51755.34, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,12.0, <=50K
 Private,408900.4, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,99.0, <=50K
 Private,125091.76, HS-grad,9.0, Never-married, Unmarried, White, Female,0.0,2.7103233, <=50K
 Private,330074.84, 11th,7.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,296863.06, Bachelors,12.0, Never-married, Other-relative, White, Male,0.0,48.0, >50K
 Private,132853.23, HS-grad,9.0, Married-civ-spouse, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,122524.414, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,224149.69, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,278369.8, HS-grad,9.0, Widowed, Other-relative, White, Female,0.0,15.0, <=50K
 Private,344378.53, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 ?,457672.3, Some-college,10.0, Never-married, Own-child, Black, Male,0.0,40.0, <=50K
 Private,304805.38, Some-college,9.0, Never-married, Not-in-family, Asian-Pac-Islander, Male,0.0,40.0, <=50K
 Private,471223.3, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,24.0, <=50K
 Private,24851.104, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,55.0, >50K
 Private,213151.66, HS-grad,9.0, Never-married, Unmarried, White, Male,0.0,84.0, <=50K
 Private,413280.34, 12th,9.0, Never-married, Wife, White, Female,0.0,40.0, <=50K
 Private,32627.975, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,8.0, <=50K
 Private,668635.75, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,24111.223, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,243513.4, 10th,9.0, Married-civ-spouse, Husband, White, Male,0.0,45.0, <=50K
 ?,23496.025, Some-college,10.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 ?,455125.56, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,197201.44, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,346411.3, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,184570.69, Masters,14.0, Never-married, Own-child, White, Male,0.0,99.0, >50K
 Private,567370.4, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,99.0, <=50K
 Private,111221.45, Bachelors,13.0, Widowed, Unmarried, White, Female,0.0,40.0, <=50K
 Private,380136.47, 10th,6.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,415046.53, HS-grad,9.0, Separated, Own-child, Black, Female,0.0,40.0, <=50K
 Private,278321.16, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,298997.8, Some-college,10.0, Never-married, Own-child, White, Male,0.0,20.0, <=50K
 Private,224855.2, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,145957.1, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,65.0, >50K
 Private,299101.78, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,73596.47, 11th,7.0, Married-civ-spouse, Wife, White, Male,0.0,99.0, >50K
 Private,21954.818, Bachelors,13.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 ?,13277.909, 11th,7.0, Divorced, Unmarried, White, Female,0.0,8.0, <=50K
 Private,464050.78, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,134483.9, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Local-gov,119720.336, Masters,14.0, Widowed, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,380894.44, Bachelors,13.0, Never-married, Own-child, White, Male,0.0,7.8765635, <=50K
 Private,100075.59, HS-grad,9.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Private,196165.78, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-inc,80665.95, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,82131.01, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,98445.234, Assoc-voc,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,325806.34, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,17958.574, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,314837.16, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,268476.0, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,22080.283, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,229270.0, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,469434.25, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,28268.79, Assoc-voc,11.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 ?,338566.22, 10th,6.0, Widowed, Unmarried, Black, Female,0.0,2.6552196, <=50K
 Private,191456.1, HS-grad,10.0, Married-civ-spouse, Wife, White, Male,0.0,50.0, <=50K
 Private,158285.34, Bachelors,13.0, Married-civ-spouse, Husband, Black, Male,0.0,1.0004116, <=50K
 Private,267300.28, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,436484.53, Assoc-acdm,12.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,338499.88, HS-grad,9.0, Married-civ-spouse, Wife, White, Male,0.0,72.933754, <=50K
 Private,127852.266, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,99232.36, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,359848.5, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,20.0, <=50K
 Private,206098.42, Some-college,10.0, Never-married, Unmarried, White, Male,0.0,40.0, <=50K
 Private,25234.81, Bachelors,13.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,55270.41, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 ?,153545.19, 10th,6.0, Married-civ-spouse, Husband, White, Male,0.0,1.5662097, <=50K
 Private,31911.596, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,97.767494, <=50K
 Private,402636.56, Bachelors,13.0, Divorced, Own-child, White, Male,0.0,40.0, <=50K
 Private,103130.94, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,356797.94, Doctorate,16.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,374996.66, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Self-emp-not-inc,147310.81, 7th-8th,2.6975987, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,33553.848, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 ?,114340.21, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,28973.322, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,193869.9, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-inc,424873.25, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,34077.6, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,70.91252, >50K
 State-gov,285961.38, Some-college,10.0, Never-married, Not-in-family, White, Female,0.0,35.0, <=50K
 Self-emp-inc,56569.805, 7th-8th,4.0, Divorced, Own-child, White, Female,0.0,50.0, <=50K
 Private,235242.9, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Local-gov,278423.66, Bachelors,13.0, Separated, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,126058.664, 11th,7.0, Never-married, Own-child, Black, Female,0.0,40.0, <=50K
 Private,92696.11, Some-college,10.0, Never-married, Own-child, White, Male,0.0,2.6313016, <=50K
 Private,415992.06, Masters,14.0, Married-civ-spouse, Husband, White, Male,2326.805,99.0, >50K
 Private,145602.03, Assoc-acdm,11.779522, Married-civ-spouse, Husband, Asian-Pac-Islander, Male,0.0,40.0, <=50K
 Private,612766.7, Bachelors,13.0, Married-civ-spouse, Wife, Black, Female,0.0,40.0, >50K
 Private,142490.84, HS-grad,9.0, Never-married, Own-child, Asian-Pac-Islander, Male,0.0,40.0, <=50K
 ?,14056.441, Some-college,10.0, Divorced, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,317232.0, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,221157.8, HS-grad,9.0, Divorced, Unmarried, White, Male,0.0,40.0, <=50K
 Private,152239.34, 12th,3.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,252698.56, Some-college,10.0, Never-married, Own-child, White, Female,0.0,3.3747718, <=50K
 Private,23976.107, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,350848.78, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,21488.828, 7th-8th,4.0, Never-married, Not-in-family, Black, Male,0.0,40.0, <=50K
 Private,319380.12, Bachelors,13.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,415191.2, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,2.5783947, <=50K
 ?,543496.0, Doctorate,16.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,219593.27, 7th-8th,9.0, Never-married, Other-relative, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,120213.71, 7th-8th,2.0, Married-civ-spouse, Husband, White, Male,0.0,1.0, <=50K
 Private,496380.66, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,207584.19, Assoc-acdm,12.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,108192.52, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,50430.188, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,373539.78, 11th,7.0, Never-married, Own-child, White, Male,0.0,4.0, <=50K
 Private,123039.484, Bachelors,13.0, Never-married, Not-in-family, Black, Female,0.0,40.0, <=50K
 Private,26844.67, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,388030.9, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,50.0, <=50K
 State-gov,47406.176, Some-college,10.0, Never-married, Own-child, Black, Female,0.0,40.0, <=50K
 Self-emp-not-inc,494882.4, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,156873.34, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Self-emp-not-inc,25035.508, HS-grad,9.0, Widowed, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,394108.62, HS-grad,10.0, Married-civ-spouse, Husband, Black, Male,0.0,40.0, <=50K
 Private,162297.34, 11th,7.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,292477.8, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,4.607081, <=50K
 Private,126316.12, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 State-gov,425810.06, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,351696.75, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, >50K
 Private,59447.074, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,31376.344, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,1.0686134, <=50K
 Private,246171.56, Some-college,10.0, Never-married, Own-child, Amer-Indian-Eskimo, Female,0.0,40.0, <=50K
 State-gov,318430.53, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,29111.348, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,330573.56, HS-grad,9.0, Married-civ-spouse, Wife, White, Female,0.0,2.5478964, <=50K
 Self-emp-not-inc,162473.22, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Local-gov,48720.797, 11th,7.0, Married-civ-spouse, Husband, Asian-Pac-Islander, Male,0.0,40.0, >50K
 Local-gov,46719.402, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Local-gov,342990.1, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,355416.84, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,21298.047, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,250669.23, HS-grad,9.0, Divorced, Unmarried, White, Male,0.0,45.0, <=50K
 Private,23645.082, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,23937.371, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,5.630563, <=50K
 Private,331568.16, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,45.0, <=50K
 Private,60812.676, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,1.572247, <=50K
 Private,472849.88, 11th,7.0, Married-civ-spouse, Own-child, White, Male,0.0,40.0, <=50K
 Private,71561.086, HS-grad,9.0, Divorced, Other-relative, White, Male,0.0,40.0, <=50K
 State-gov,189041.25, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,339903.0, HS-grad,9.0, Divorced, Other-relative, White, Female,0.0,40.0, <=50K
 Private,272515.53, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Self-emp-not-inc,190501.14, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,458475.94, Assoc-acdm,12.0, Never-married, Own-child, White, Male,0.0,2.6824374, <=50K
 Private,186559.61, 12th,9.0, Married-civ-spouse, Own-child, White, Male,0.0,75.0, <=50K
 Self-emp-not-inc,319801.03, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,409575.8, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,12.0, <=50K
 Private,59398.73, 10th,6.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,180521.1, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,377627.78, 7th-8th,4.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,31746.053, Assoc-acdm,12.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Private,143838.38, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,144645.61, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,2404.0686,40.0, <=50K
 Private,168873.81, HS-grad,9.0, Married-civ-spouse, Own-child, White, Male,0.0,40.0, <=50K
 Private,471232.25, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 State-gov,309240.72, Bachelors,13.0, Married-civ-spouse, Husband, Black, Male,0.0,40.0, <=50K
 Private,204190.98, 7th-8th,7.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,49025.418, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,251180.2, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,70906.98, HS-grad,9.0, Divorced, Other-relative, White, Male,1977.0,40.0, <=50K
 Private,134967.33, Some-college,10.0, Divorced, Not-in-family, White, Female,0.0,15.0, <=50K
 Private,185991.72, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,81.02936, <=50K
 ?,95321.55, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,1.0, <=50K
 Private,157706.08, Masters,14.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,221736.58, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,218216.53, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,5.0, <=50K
 Private,232017.14, Some-college,10.0, Widowed, Not-in-family, White, Female,0.0,3.4691794, <=50K
 Self-emp-not-inc,22057.678, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,65652.305, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, <=50K
 Private,242408.88, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,217885.97, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,174662.47, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,60.0, <=50K
 Private,152516.72, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,1.0, <=50K
 Self-emp-not-inc,380138.9, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,273414.2, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,760921.5, Some-college,10.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Private,205488.83, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Local-gov,36342.016, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,30.0, <=50K
 Private,116704.695, Masters,13.0, Never-married, Unmarried, Black, Female,0.0,40.0, <=50K
 Private,22386.594, Bachelors,13.0, Divorced, Not-in-family, White, Female,0.0,99.0, <=50K
 Private,337716.7, Masters,13.0, Married-civ-spouse, Own-child, White, Male,0.0,50.0, >50K
 Private,123619.86, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,499475.7, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,550238.3, HS-grad,9.0, Separated, Not-in-family, White, Female,0.0,4.0, <=50K
 Private,64434.75, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,292269.2, Bachelors,13.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,49112.844, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Local-gov,443742.12, Assoc-acdm,12.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Local-gov,139946.78, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,106570.4, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,370919.5, Bachelors,13.0, Never-married, Own-child, White, Female,0.0,40.0, >50K
 Private,117981.33, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,64928.7, HS-grad,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,259824.7, 11th,4.0, Married-civ-spouse, Husband, White, Male,0.0,44.0, <=50K
 Private,23851.102, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,31574.697, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,557114.75, HS-grad,9.0, Never-married, Own-child, Black, Male,0.0,15.0, <=50K
 Private,419888.25, HS-grad,9.0, Divorced, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,285482.97, Some-college,9.0, Never-married, Own-child, White, Female,0.0,20.0, <=50K
 Private,465221.5, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Local-gov,192065.78, HS-grad,9.0, Married-civ-spouse, Wife, White, Female,0.0,99.0, >50K
 Private,108931.79, Doctorate,9.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,333195.53, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,22796.566, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, >50K
 Private,35624.277, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,166832.28, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,50.0, >50K
 Federal-gov,196930.25, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,175105.36, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Self-emp-not-inc,187892.12, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,125091.52, HS-grad,9.0, Never-married, Own-child, Black, Female,0.0,40.0, <=50K
 Private,230818.19, Bachelors,13.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,235522.69, Some-college,10.0, Divorced, Not-in-family, White, Male,0.0,40.0, <=50K
