 timedelta, n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares,data_channel,weekday
476.0,9.0,1402.3717,0.48724034,1.0,0.68047816,27.0,12.851366,13.0,0.0,4.4166756,10.0,4.0,994.84344,347.46756,1900.0,843300.0,103944.59,1064.6846,4026.9023,2878.6309,590.70044,38993.59,7415.3657,0.020006951,0.8665958,0.020001996,0.020047275,0.2124666,0.6334035,-0.12566286,0.064671434,0.07082113,0.46191433,0.52471465,0.3853927,0.0625,0.85,-0.5984972,-1.0,-0.05,0.54608214,0.41666666,0.12972121,0.5,2100.0,1,3
598.7279,14.0,186.0,0.8555685,1.0,0.92691654,5.0,6.0,0.0,90.80556,4.457541,7.0,4.0,1300.0,399.10324,7076.164,690400.0,302685.1,2018.2941,4818.872,3382.5977,883.5999,4700.0,2100.0,0.028681789,0.22087184,0.028686922,0.8188785,0.028576564,0.4729658,-0.25962612,0.028055798,0.06643659,0.0,0.7807824,0.6284,0.16146407,1.0,-0.5853963,-1.0,-0.1,0.6,-1.0,0.14381601,1.0,726.50616,1,4
134.16124,15.0,595.5198,0.45806864,1.0,0.58832234,10.0,6.0,11.0,1.0,4.853958,8.0,-1.0,552.0,139.00511,0.0,843300.0,213252.06,0.0,3558.662,1925.9532,801.8989,1400.0,1130.7906,0.025169091,0.21349788,0.733325,0.02502223,0.033336345,0.25132507,0.035646006,0.01772435,0.008721753,0.6666667,0.33333334,0.1877044,0.083333336,0.5,-0.18333334,-0.33246416,-0.1,0.15165657,-0.16666667,0.32001224,0.1875,1500.0,5,1
497.79663,9.0,428.48605,0.5943162,1.0,0.7237858,33.0,6.0,16.0,1.0,4.645352,10.0,-1.0,330.0,94.268265,0.0,843300.0,381044.94,0.0,8751.732,4566.5635,0.0,20552.84,3900.0,0.02502374,0.022224702,0.028571531,0.885161,0.020000806,0.7286211,0.4115853,0.05027007,0.007258232,0.8655281,0.11111111,0.52744716,0.1,1.0,-0.225,0.0,-0.15,0.0,0.0,0.5,0.0,899.4839,0,3
268.0,7.0,228.0,0.5764004,1.0,0.84751844,8.0,4.0,34.35827,0.0,4.3486485,6.0,-1.0,340.0,82.091095,0.0,843300.0,570283.25,0.0,3305.7327,2403.5178,917.0,3600.0,2085.2622,0.66314197,0.14769289,0.20057043,0.25588346,0.033333648,0.37721935,0.13798892,0.05167167,0.0038724148,0.7810987,0.18696369,0.0,0.033333335,0.8,-0.18584034,-0.4,-0.1,0.0,0.0,0.5,0.0,323.4658,1,3
9.250929,13.0,264.0,0.6425011,1.0,0.79430777,5.0,1.0,1.0,0.0,5.0835066,4.0,-1.0,627.4074,144.52138,41914.926,843300.0,311019.6,2670.8696,3623.7866,3118.9631,11717.76,13916.276,13864.605,0.14515471,0.10068189,0.66389835,0.06666667,0.11914232,0.35670376,0.032501224,0.019147605,0.01120605,0.6214322,0.375,0.1143074,0.033333335,0.4,-0.1391682,-0.2,-0.05,0.45454547,-0.24771698,0.045454547,0.24999385,1600.0,5,3
492.0,9.0,457.356,0.51310575,1.0,0.6600834,6.0,0.0,1.0,0.0,4.6571693,6.0,4.0,788.47424,274.73767,0.0,843300.0,248627.9,0.0,3483.4497,2082.5874,0.0,0.0,0.0,0.8399291,0.033379223,0.04021976,0.033335987,0.040002875,0.39992473,0.19250807,0.03691981,0.0062671304,0.8548442,0.14717935,0.36023983,0.13636364,0.8,-0.2406723,-0.5,-0.125,0.0,1.0,0.5,1.0,1900.0,2,1
416.3379,11.0,357.47162,0.5638901,1.0,0.75810176,14.0,3.0,0.0,0.0,4.656898,5.0,-1.0,518.9267,67.61143,0.0,843300.0,172153.03,0.0,2585.0024,1512.9403,929.4017,0.0,734.93854,0.19830693,0.028583333,0.20470937,0.02857157,0.033334773,0.55140054,0.103834525,0.1545388,0.014393502,0.6923077,0.34460396,0.0,0.13636364,1.0,-0.24799,-1.0,-0.05,1.0,-0.5,0.5,0.5,2200.0,5,4
177.99673,5.412611,247.79268,0.6441511,1.0,0.7786726,13.0,4.0,1.0,0.0,4.749536,8.0,-1.0,635.62445,165.70216,25151.152,843300.0,373222.94,3495.0874,7047.113,4872.283,7600.0,6500.0,6545.0107,0.028571669,0.02857151,0.028585128,0.7600824,0.117738545,0.4907349,0.23671892,0.068156,0.021231802,0.75,0.24391833,0.39474946,0.0625,1.0,-0.21004993,-0.4,-0.125,1.0,1.0,0.5,1.0,1800.0,0,1
520.1989,8.0,185.0,0.6834634,1.0,0.8166961,6.0,3.0,0.0,0.0,4.833262,8.0,4.0,562.57404,182.64317,0.0,843300.0,160749.23,0.0,3409.56,1955.527,30916.557,40195.12,42306.484,0.025602348,0.8257223,0.028677134,0.028571572,0.200285,0.4314717,0.20924836,0.11149897,0.009624903,0.95878893,0.04492595,0.33933356,0.033333335,0.7,-0.5488481,-0.6,-0.6,0.06666667,0.0,0.4,0.0,688.0151,4,3
469.2063,8.0,1477.1499,0.38083148,1.0,0.529724,32.0,5.0,19.0,0.0,4.4918203,4.0,4.0,625.02295,164.63817,21575.803,843300.0,400272.94,2553.2031,3561.5469,3221.8738,2200.0,4100.0,3200.0,0.17715421,0.11875387,0.15675116,0.050005574,0.59850365,0.47519124,0.19440022,0.047878906,0.011656623,0.8000823,0.2,0.36923033,0.1,1.0,-0.21859959,-0.6,-0.05,0.0,0.0,0.5,0.0,8183.5015,4,1
287.0,9.0,455.8396,0.56031626,1.0,0.77266145,4.0,1.0,2.0,0.0,4.7144,10.0,-1.0,1500.0,405.25684,0.0,843300.0,154333.61,0.0,3591.8455,2022.7278,1200.0,1200.0,1206.1697,0.49998072,0.02000217,0.022225084,0.020000767,0.37212232,0.4855602,0.13502096,0.035504602,0.01480541,0.70853233,0.2857143,0.36636233,0.1,0.7,-0.24466598,-0.6,-0.1,0.0,0.0,0.5,0.0,1900.0,2,3
488.6521,8.0,1183.453,0.39988476,1.0,0.58613163,6.0,2.0,14.0,0.0,4.421377,10.0,4.0,1500.0,419.8935,1578.7374,843300.0,67757.125,1389.0172,4411.849,3002.746,1500.0,1500.0,1427.2665,0.02005591,0.86431867,0.020020343,0.0200351,0.31495002,0.47378132,-0.009255338,0.03677083,0.056970622,0.38014877,0.60157526,0.36841685,0.033333335,1.0,-0.27654603,-0.7,-0.05,0.45454547,-0.53997254,0.125,0.6720611,1200.0,0,4
220.0,14.0,999.27216,0.43078232,1.0,0.5536943,8.1809,2.0,1.0,1.0,4.5101137,4.0,-1.0,109.0,0.0,0.0,843300.0,748255.6,3515.813,20370.635,3238.618,2582.1953,4700.0,3799.0845,0.9258247,0.033900876,0.028619751,0.05000034,0.06666669,0.44114444,0.082423456,0.04255319,0.011187074,0.40169924,0.2810192,0.38965455,0.033333335,1.0,-0.43946946,-0.6,-0.1,0.0,0.0,0.5,0.0,6400.0,4,4
320.65482,12.0,976.49084,642.69806,1.0,0.6915917,6.0,2.0,0.0,11.421684,4.764653,7.0,-1.0,330.0,460.26187,4300.0,843300.0,0.0,1301.5135,5978.684,4607.5894,4217.291,984.5869,2600.0,0.025083017,0.06667312,0.020028029,0.4885494,0.03872319,0.95617867,-0.39375,0.05538869,0.017769117,0.71428573,0.23529412,0.0,0.0625,0.5,-0.25022933,-1.0,-0.1,0.0,1.0,0.5,0.0,3000.0,4,0
102.24161,9.0,440.2432,0.54883754,1.0,0.6854671,5.0,2.0,4.0,0.0,5.138124,9.0,-1.0,761.19006,204.77382,0.0,843300.0,184340.1,0.0,3337.4597,2292.0276,3915.335,12641.148,14497.858,0.022245934,0.020103544,0.819282,0.025023391,0.28133988,0.4342807,-0.027787326,0.019789776,0.02298907,0.4246755,0.5,0.3086215,0.05,0.6,-0.38255176,-1.0,-0.125,0.0,0.0,0.5,0.0,1100.0,5,6
648.8275,9.0,1207.3136,0.41570684,1.0,0.60367805,10.0,2.0,1.0,0.0,4.3675776,9.0,4.0,459.0,299.86163,0.0,617900.0,140306.1,0.0,3575.9883,2132.3416,1300.0,3000.0,2139.9512,0.18632944,0.022537388,0.025000738,0.0666667,0.025007043,0.5001226,0.180855,0.052205913,0.016451186,0.7663839,0.23809524,0.43325356,0.033333335,1.0,-0.24826455,-0.6497752,-0.05,0.0,0.0,0.5,0.0,644.5991,4,1
464.65323,8.0,499.11224,0.54799104,1.0,0.6682478,0.0,1.0,0.0,21.0,4.236466,6.0,4.0,459.27188,179.4349,4100.0,843300.0,356532.8,1636.1503,5575.457,3967.1963,2400.0,8442.558,5638.549,0.028572338,0.033350118,0.028702302,0.86520875,0.028572472,0.5782937,0.19288985,0.041215062,0.016679823,0.71428573,0.3,0.42664218,0.05,1.0,-0.28026316,-0.8,-0.05,0.0,0.0,0.5,0.16666667,18062.67,1,2
179.25331,9.0,2288.3777,0.36631563,1.0,0.5417764,33.0,5.0,12.620719,0.0,4.7058353,9.0,-1.0,536.2285,167.48935,3800.0,843300.0,315656.06,1388.3281,4961.8076,3220.9434,1500.0,4700.0,2892.8953,0.83998775,0.022240674,0.025000473,0.02228953,0.05000003,0.46821898,0.07356088,0.056022096,0.030750591,0.64705884,0.35714287,0.3376871,0.033333335,1.0,-0.31024605,-1.0,-0.06666667,0.0,0.0,0.5,0.0,1300.0,2,3
621.3003,2.1275897,716.617,0.44189972,1.0,0.6699741,17.0,6.0,48.157322,0.0,4.625345,9.0,-1.0,1200.0,392.71567,210300.0,260974.66,225678.78,2951.62,5532.6377,5733.5234,485.059,49901.555,1388.4338,0.9269935,0.3579797,0.14583868,0.73937327,0.43265012,0.36116523,0.16211648,0.04273753,0.00678178,0.6666667,0.25656426,0.4845158,0.13636364,1.0,-0.5,-1.0,-0.1,0.65,0.3,0.5,0.083333336,1500.0,3,4
37.096638,9.0,523.37714,0.553562,1.0,0.76963216,6.0,6.0,1.0,2.0,4.688968,8.0,-1.0,353.62518,94.29844,30164.61,843300.0,240978.3,2496.9294,4577.6274,3407.1833,1511.6125,5400.0,3400.0,0.02501825,0.8391964,0.022231545,0.025159264,0.32261565,0.4236352,0.040039413,0.023443818,0.019419275,0.5353629,0.46498892,0.3375319,0.1,0.6,-0.24357687,-0.7,-0.05,1.0,1.0,0.5,1.0,1100.0,0,3
286.04642,9.0,1634.2782,0.0,1.0,0.0,16.0,16.323923,25.0,0.0,4.6888413,9.0,-1.0,1700.0,400.37482,1800.0,843300.0,192729.3,1397.598,3732.4797,2826.7727,535.50543,61409.57,9392.222,0.022229485,0.2607489,0.020022605,0.020243935,0.8387594,0.50230706,0.30407256,0.08547233,0.007776116,0.9285714,0.075374834,0.36608142,0.1,1.0,-0.21842922,-0.6,-0.071428575,0.5,0.35,0.045454547,0.4,1800.0,4,1
604.0,9.0,310.0,0.60364,1.0,0.76969796,14.0,0.0,0.0,0.0,4.582771,8.0,4.0,656.0,311.38873,0.0,690400.0,234040.34,0.0,8679.312,3936.207,0.0,0.0,0.0,0.025080504,0.70677644,0.025009044,0.20786467,0.03006394,0.50935894,-0.011764812,0.07095598,0.045221895,0.625,0.38245156,0.29979753,0.1,0.6,-0.52693784,-1.0,-0.16666667,0.6666667,-0.5,0.06666667,0.5,791.6743,0,4
247.0,9.0,1637.044,0.42097753,1.0,0.57939476,23.489197,11.351213,14.0,0.0,4.569903,7.0,-1.0,1400.0,360.1117,4468.6147,843300.0,230615.94,1588.0016,6493.188,3585.545,466.4456,11100.0,3150.0,0.028573897,0.028750608,0.8666632,0.051141534,0.028571563,0.46970272,0.21149638,0.06408696,0.018857034,0.7692308,0.22727273,0.4290493,0.05,1.0,-0.23167647,-0.6666667,-0.05,0.0,0.0,0.5,0.0,673.2568,5,2
492.11755,10.0,631.70514,0.5740985,1.0,0.0,114.29571,3.0,1.0,0.0,4.653972,3.0,-1.0,469.0,495.17993,0.0,843300.0,315480.03,-0.99935085,7069.2617,1846.525,4342.7812,822.22736,18529.791,0.028577462,0.040004227,0.22004086,0.040000036,0.040000126,0.50929874,0.17667356,0.036765017,0.0117138745,0.8943975,0.38185576,0.287772,0.13636364,1.0,-0.18534479,-0.4,-0.1,0.0,0.5,0.5,0.13636364,1400.0,4,1
212.90959,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-1.0,1600.0,337.7707,6290.574,843300.0,414852.75,2190.1826,5972.791,3827.2861,0.0,0.0,0.0,0.29166445,0.3767959,0.03334752,0.033391695,0.3556013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.097553186,0.2,2100.0,4,4
22.0,9.0,599.5262,0.5223397,1.0,0.62113446,76.84758,6.0,1.0,0.0,4.72311,9.0,-1.0,712.735,192.11143,12378.274,843300.0,398957.9,2229.58,16800.387,7817.219,843300.0,826117.3,518841.25,0.022462927,0.18369271,0.022239603,0.8174375,0.02223822,0.5282148,-0.38551852,0.017964343,0.045431644,0.0,0.76627076,0.3293175,0.1,0.6,-0.51912487,-1.0,-0.1,0.0,0.0,0.5,0.0,9840.954,0,0
731.0,6.0,238.0,0.6646126,1.0,0.82012534,4.0,0.0,1.0,0.0,5.145433,10.0,217.0,768.0,486.22678,0.0,0.0,0.0,0.0,2993.645,972.148,0.0,0.0,0.0,0.020002596,0.020002684,0.02003481,0.020000465,0.9110911,0.3298467,0.06073551,0.02011743,0.004403168,0.8,0.20182906,0.21969834,0.1,0.4,-0.188675,-0.2,-0.16666667,0.0,0.0,0.5,0.0,1500.0,4,1
259.5146,13.0,546.02106,0.5473606,1.0,0.76174414,5.0,1.0,1.0,2.0,4.686614,7.0,-1.0,991.8348,308.70987,0.0,843300.0,191268.05,0.0,6042.104,3163.1936,7680.044,5600.0,6667.4375,0.04019253,0.50000113,0.03333474,0.028572146,0.033550154,0.41930288,0.12584119,0.04983449,0.016468829,0.75,0.25,0.37549534,0.13636364,1.0,-0.3108101,-0.63558745,-0.05,0.6064881,0.5,0.13223751,0.5,2200.0,2,0
295.2307,11.0,623.36597,0.41678888,1.0,0.60388434,7.0,4.0,12.0,0.0,4.5274763,6.0,-1.0,49.0,259.90167,12876.038,843300.0,153161.97,3042.7708,4374.4473,2909.3293,1200.0,2100.0,489.05756,0.040189285,0.02879253,0.033417385,0.4966439,0.31588188,0.4420416,-0.094243385,0.04823334,0.0254911,0.64705884,0.3780007,0.32896972,0.05,1.0,-0.18893477,-1.0,-0.025,0.5359822,0.5,0.5,0.1,1700.0,1,6
618.4634,9.0,657.7794,0.4946486,1.0,0.62538993,21.0,1.0,1.0,0.0,4.9019766,7.0,4.0,676.0,260.24747,0.0,843300.0,231943.95,0.0,3317.4722,2122.3135,1800.0,1800.0,1500.0,0.040000644,0.029723803,0.23169215,0.028638022,0.50212514,0.41375333,0.0789206,0.026384974,0.0138558075,0.5752712,0.34779242,0.4539027,0.13636364,0.8,-0.269675,-0.5,-0.1,0.33333334,0.0,0.33333334,0.0,1900.0,2,3
727.13574,10.0,108.41964,0.85695136,1.0,0.93458414,7.0,6.0,0.0,1.0,4.163209,10.0,217.0,1100.0,459.72995,1700.0,37400.0,0.0,1177.876,2507.0461,1635.8331,6300.0,5600.0,5434.167,0.020001164,0.020000646,0.02000004,0.02000009,0.9264963,0.47399318,0.3184083,0.06989347,0.006446181,0.9155884,0.079284124,0.53311694,0.45082733,1.0,-0.7,-0.4,-0.9271672,0.0,0.0,0.5,0.0,602.2785,1,1
323.27457,12.0,675.53485,0.5105892,1.0,0.6715058,6.0,4.0,1.0,1.0,4.73414,6.0,-1.0,444.8696,160.82494,38328.465,843300.0,220987.34,2521.6047,3807.8015,3125.2395,2200.0,9800.0,5900.0,0.02864167,0.8645973,0.040000018,0.033333384,0.033334415,0.42172152,-0.039469026,0.022005701,0.031347707,0.4218862,0.5833333,0.30828962,0.05,0.6,-0.34405854,-0.8,-0.1,0.0,0.0,0.5,0.0,909.465,1,1
93.04821,16.0,0.0,0.47827584,1.0,0.6836213,1.0,2.0,0.0,0.0,4.971338,10.0,-1.0,648.793,434.61115,0.0,843300.0,215287.14,2806.5864,8693.171,1907.0754,0.0,22800.0,7560.841,0.47600037,0.028602943,0.00019807224,0.03333442,0.14349793,0.6338775,0.23220485,0.07289579,0.013500851,0.5622333,0.29411766,0.31005117,0.1,1.0,-0.2814044,-0.6,-0.125,0.5,0.5,0.5,0.11742032,213.4157,1,2
118.50118,14.0,518.49255,0.46976483,1.0,0.6250383,8.0,2.0,5.0,0.0,4.4762864,7.0,-1.0,969.35205,260.2535,27700.0,843300.0,277153.34,2865.5713,5833.757,3265.023,2700.0,9400.0,7318.5547,0.028573252,0.028574223,0.36411148,0.050000012,0.37767333,0.38509005,0.1854088,0.03362772,0.0071675214,0.8333333,0.1764706,0.3805906,0.1,0.8,-0.21605374,-0.4,-0.16666667,0.18913467,0.0,0.25,0.0,2000.0,5,2
330.0,9.0,91.92015,0.81886685,1.0,0.91905916,3.0,0.0,1.0,0.0,4.6976633,10.0,-1.0,1100.0,331.358,0.0,843300.0,145093.5,0.0,3570.655,1931.4729,0.0,0.0,0.0,0.020001749,0.02000302,0.83616716,0.02000066,0.23190303,0.3578871,0.07003933,0.043946486,0.053173937,0.47368422,0.5301358,0.39101318,0.33333334,0.6,-0.14422528,-0.25,-0.071428575,0.5,-0.5,0.0,0.5,2200.0,5,1
20.08183,11.0,329.13586,0.5333532,1.0,0.82585776,5.0,1.0,10.163923,0.0,5.1240554,6.0,-1.0,962.51874,147.08182,0.0,843300.0,450810.3,-1.0,3586.3733,4346.7744,5304.366,10125.162,0.0,0.86665976,0.052733213,0.028571494,0.4412845,0.59157103,0.4126967,-0.07432085,0.03179298,0.018624775,0.41253763,0.3,0.4,0.1,1.0,-0.3387323,-1.0,-0.1,1.0,0.0,0.5,0.35932356,593.6333,2,4
428.78906,13.0,742.9203,0.51942927,1.0,0.77595735,7.0,2.0,0.0,0.0,5.130917,6.0,-1.0,1300.0,384.2817,0.0,843300.0,275611.78,0.0,6526.2017,2334.8745,4500.0,7999.1743,3575.312,0.8845432,0.04017329,0.59475225,0.040001195,0.040000126,0.4028743,0.1526794,0.042342376,0.008384568,0.75,0.24849713,0.288591,0.05,0.5,-0.18333334,-0.3,-0.125,0.0,0.0,0.5,0.0,849.8737,2,0
442.33566,10.0,463.78787,0.5178256,1.0,0.62384725,6.0,1.0,16.0,0.0,4.8661394,10.0,-1.0,569.0,168.19768,0.0,843300.0,169640.34,0.0,7736.637,3086.2957,1400.0,2600.0,2000.0,0.020005155,0.020001383,0.02000019,0.7430201,0.4543689,0.40585712,0.11471737,0.031944934,0.010416667,0.7614845,0.25,0.3351554,0.05,1.0,-0.32124028,-1.0,-0.16666667,0.5,0.5,0.05,0.4,19023.932,0,1
505.4262,14.0,141.05722,0.8638724,1.0,0.9229247,15.0,7.0,1.0,0.0,4.9933653,5.0,4.0,447.48938,205.50427,1803.8378,843300.0,234899.23,0.0,3215.4482,2133.7842,8159.3115,6300.0,5600.0,0.8399996,0.034213774,0.12892142,0.033337016,0.106787,0.61102647,0.6537613,0.14467053,0.0,1.0,0.0,0.7512212,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,906.1814,2,3
171.0,11.0,301.0,0.5855756,1.0,0.72199905,3.0,1.0,14.0,0.0,4.4256315,6.0,-1.0,498.0,134.1326,11898.213,843300.0,235379.5,1900.4506,3344.7012,2524.8586,3900.0,3447.7205,3020.1328,0.028606052,0.029234227,0.4629211,0.028746534,0.52081317,0.41704857,0.12862226,0.032435976,0.0067661162,0.8181818,0.18181819,0.2986119,0.05,1.0,-0.2125,-0.1875,-0.1875,0.0,0.0,0.5,0.0,879.1917,5,6
494.3351,9.0,144.03273,0.8918278,1.0,0.935273,5.0,4.0,0.0,80.21915,4.5462246,10.0,4.0,11581.442,1488.0267,0.0,843300.0,703263.4,0.0,21085.457,6755.1035,843300.0,843110.44,669020.3,0.020000687,0.46877286,0.020000326,0.7433814,0.020000454,0.6415162,0.0,0.07468756,0.049578294,0.6,0.39488244,0.36270258,0.1,1.0,-0.5764284,-0.6,-0.6243035,0.0,0.0,0.5,0.0,1100.0,0,1
43.0,17.0,1104.9012,0.374742,1.0,0.5036985,26.0,1.0,1.0,0.0,4.761726,4.0,-1.0,1400.0,389.41708,1200.0,843300.0,237653.72,1046.858,3315.2332,2078.7117,1100.0,1200.0,1158.7622,0.05001011,0.12845547,0.7271327,0.06666684,0.050003532,0.0,-0.39375,0.0,0.018594077,0.0,0.99664205,0.0,0.1,0.0,-0.26470533,-1.0,-0.05,0.0,0.0,0.5,0.0,1500.0,5,1
249.65591,14.0,1331.9824,0.3766497,1.0,0.49270004,2.0,3.0,14.0,0.0,4.5992417,7.0,-1.0,849.0,295.89764,2000.0,843300.0,188112.72,1045.1985,3343.7734,2210.9004,907.4147,1500.0,1200.0,0.029120455,0.033333424,0.15307277,0.028799359,0.5208601,0.46669978,0.1888884,0.050364647,0.011421103,0.81477046,0.18532228,0.39268103,0.1,1.0,-0.24782585,-0.6,-0.05,0.45454547,0.25,0.06241751,0.25,625.2455,1,4
476.0411,13.0,262.96768,0.63306415,1.0,0.7663804,5.0,1.0,1.0,0.0,4.5976915,1.0,4.0,0.0,-1.0,843300.0,843300.0,843300.0,2636.143,3298.459,2979.0574,1300.0,1300.0,1300.0,0.48817036,0.27646694,0.3445043,0.31475365,0.21782161,0.5416315,0.027616916,0.03413076,0.014655731,0.70104474,0.29570937,0.3388246,0.05,0.6,-0.6,-1.0,-0.16666667,0.4,-0.12858434,0.16666667,0.13636364,1400.0,2,2
437.0,11.0,3576.287,0.49795052,1.0,0.7230999,24.0,4.0,58.32626,1.0,4.54255,10.0,-1.0,519.0,183.37906,0.0,843300.0,253349.75,0.0,3533.8389,7473.622,13900.0,10024.01,4100.0,0.91990954,0.028575148,0.020012774,0.31891868,0.025000257,0.3333732,0.17971267,0.049542416,0.013226451,0.6,0.20692733,0.30898917,0.0625,1.0,-0.1160991,0.0,-0.1,0.45454547,-0.4,0.5,0.13636364,2300.0,2,2
223.09781,11.0,288.0,0.6012487,1.0,0.8435438,138.46295,3.0,10.0,1.0,4.4848027,6.0,-1.0,628.1317,240.59444,0.0,843300.0,206798.84,-0.99738413,3590.606,2854.4875,954.3983,2900.0,732.5267,0.028608356,0.040001456,0.020077169,0.05000246,0.16429491,0.4357758,0.010267447,0.04255319,0.010778369,0.9542446,0.2,0.35869768,0.033333335,0.5,-0.29388788,-0.6,-0.125,0.6875,0.16676058,0.5,0.0,693.0523,4,3
510.83954,10.953989,346.86124,0.5772504,1.0,0.7566354,4.0,1.0,0.0,0.0,4.3516307,7.0,4.0,95.45887,104.31287,0.0,843300.0,167538.97,0.0,3405.56,1943.6901,5900.0,5100.0,5245.964,0.03333356,0.033338226,0.033386536,0.033337567,0.74326545,0.34946364,0.14172263,0.039716583,0.018536203,0.68,0.31989557,0.40247944,0.1,1.0,-0.19986504,-0.33333334,-0.05,0.0,0.0,0.5,0.0,1700.0,1,1
183.11168,9.0,945.48096,0.51927215,1.0,0.7648796,5.0,4.0,10.0,0.0,4.5210786,7.0,-1.0,694.217,213.76038,8700.0,843300.0,141724.1,1914.5754,5038.555,3105.2258,1100.0,10500.0,4200.0,0.028316207,0.69376814,0.028702766,0.02857165,0.028572518,0.41019887,0.07242827,0.035375334,0.0318515,0.5625,0.4375,0.45178264,0.1,1.0,-0.3,-0.7,-0.06666667,0.0,0.0,0.5,0.0,113.82241,1,3
21.324238,10.0,131.3633,0.54327387,1.0,0.5612406,4.0,4.0,1.0,0.0,4.6984396,9.0,-1.0,761.5432,107.526146,0.0,843300.0,254502.23,1859.0315,58130.656,2858.6602,0.0,0.0,0.0,0.033335295,0.025086772,0.91999894,0.028597394,0.9109916,0.45592633,0.43386653,0.049326427,0.017650325,0.8095238,0.12061898,0.2678242,0.1,1.0,-0.25,0.0,-0.05,0.0,0.13636364,0.5,0.0,1300.0,2,0
266.07712,10.0,248.42462,0.5944592,1.0,0.66869813,19.0,3.0,11.0,1.0,4.5214496,6.0,-1.0,1100.0,313.29254,2900.0,843300.0,483903.97,1535.5214,21747.668,7350.8975,2800.0,4200.0,3750.0,0.033334535,0.20079137,0.03333362,0.7987835,0.040000267,0.67698914,0.24419256,0.040647175,0.0047063674,0.8969603,0.1,0.3586364,0.1,0.7,-0.20940165,-0.25,-0.2733709,0.0,0.1,0.5,0.1,9355.212,0,4
100.0,10.0,197.06721,0.6561952,1.0,0.86053807,1.0,1.0,0.0,0.0,4.218464,5.0,-1.0,504.47446,137.33124,210300.0,843300.0,432896.56,3596.4636,8862.275,6115.429,2600.0,2300.0,2373.2058,0.03349285,0.04002808,0.033360563,0.8658248,0.04000221,0.49739626,0.044344697,0.054276064,0.043135654,0.5625,0.44141948,0.3680526,0.1,0.7,-0.28115508,-1.0,-0.05,0.7,-1.0,0.2,1.0,22933.836,0,4
122.71524,13.0,930.1839,0.44185916,1.0,0.6210833,4.0,1.0,1.0,1.0,4.5164557,4.0,-1.0,473.0,127.056656,10856.891,843300.0,397798.72,1911.7605,3363.3691,2587.6426,1200.0,1400.0,1268.3286,0.1327348,0.4144633,0.46092543,0.05000023,0.06666716,0.37001592,0.04328711,0.032884724,0.030280242,0.520466,0.48803484,0.3713132,0.1,1.0,-0.24131311,-0.8,-0.1,0.2,-0.2,0.40713882,0.21428572,1100.0,1,4
309.9035,9.0,193.96808,0.67519355,1.0,0.8076788,4.0,3.0,1.0,0.0,4.7746644,6.0,-1.0,331.0,106.44891,3400.0,843300.0,298412.8,1015.10443,3514.535,2160.1223,763.0193,3400.0,1808.2612,0.040000856,0.028605588,0.8433584,0.028866908,0.033333577,0.2921086,-0.3436874,0.0,0.024995053,0.0,0.9774644,0.0,0.1,0.0,-0.21088935,-0.33333334,-0.1,0.0,0.0,0.5,0.0,571.5792,5,1
266.0,10.0,227.46329,0.65023184,1.0,0.7872775,8.0,6.0,8.0,1.0,4.361115,6.0,-1.0,503.3636,172.10611,0.0,843300.0,198615.16,0.0,3426.753,1995.5642,2000.0,3500.0,2700.0,0.033333607,0.60478693,0.040000256,0.040000387,0.1800366,0.58419394,0.34626332,0.030581579,0.0069567026,0.83037573,0.1764706,0.5385786,0.3,1.0,-0.19436772,-0.25,-0.13333334,0.0,0.0,0.5,0.0,697.9346,0,4
157.0,13.0,2413.8062,0.5200756,1.0,0.74318504,27.0,5.0,35.0,0.0,4.3495526,7.0,4.0,846.0,-1.0,0.0,843300.0,231684.92,3226.1658,3489.092,1876.6699,1400.0,9589.617,2400.0,0.8664721,0.028575435,0.028596105,0.86474115,0.12108784,0.44923824,0.07074989,0.06359469,0.018290881,0.59287727,0.47937974,0.2993573,0.1,1.0,-0.43756536,-0.7,-0.025,0.0,0.0,0.5,0.0,1400.0,1,2
703.0,7.0,106.25545,0.82816637,1.0,0.929126,1.0,1.0,0.0,0.0,4.16801,6.0,217.0,318.0,292.0412,0.0,69100.0,68259.625,0.0,3305.3865,1938.1227,11322.082,8300.0,9364.928,0.0333388,0.033353973,0.050132994,0.79767764,0.04000246,0.36620674,0.11108405,0.023237186,0.020748092,0.51617986,0.48862198,0.5003854,0.2,1.0,-0.17982599,-0.25,-0.125,0.0,0.0,0.5,0.0,18086.357,0,0
