workclass,fnlwgt,education,education.num,marital.status,relationship,race,sex,capital.loss,hours.per.week,income
 Private,244422.23, Masters,1.0, Divorced, Wife, White, Female,0.0,1.0094485, <=50K
 Private,40156.414, HS-grad,10.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,320625.94, Some-college,4.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Local-gov,361762.72, Bachelors,13.0, Divorced, Not-in-family, White, Female,0.0,20.0, <=50K
 Private,250812.2, HS-grad,9.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,349585.7, Doctorate,15.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,36508.9, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,187614.5, 12th,9.0, Married-civ-spouse, Husband, White, Male,0.0,45.0, <=50K
 Private,12528.904, HS-grad,13.0, Separated, Not-in-family, White, Male,0.0,40.0, <=50K
 State-gov,320501.44, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,158062.98, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,20.0, >50K
 Private,27240.08, HS-grad,9.0, Divorced, Unmarried, White, Male,0.0,40.0, <=50K
 Local-gov,117383.79, 12th,1.0, Married-civ-spouse, Own-child, White, Male,0.0,40.0, <=50K
 Private,170478.55, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,142744.94, Some-college,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-inc,173631.25, HS-grad,10.0, Married-civ-spouse, Husband, White, Male,0.0,80.0, >50K
 Private,301715.5, HS-grad,7.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,25131.182, Some-college,10.0, Never-married, Own-child, White, Male,0.0,6.0, <=50K
 Private,245667.52, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,46.0, <=50K
 Private,294971.72, Some-college,10.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Private,544571.06, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 State-gov,144664.88, HS-grad,13.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Private,30861.557, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,84341.45, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,45.0, >50K
 ?,142407.27, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,12.0, <=50K
 Private,444349.12, Some-college,9.0, Married-civ-spouse, Own-child, White, Male,0.0,40.0, <=50K
 Private,119253.945, HS-grad,9.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,71186.69, Some-college,10.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Private,189801.81, Some-college,10.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,31434.588, 11th,7.0, Widowed, Unmarried, White, Female,0.0,20.0, <=50K
 Private,218148.48, Masters,16.0, Married-civ-spouse, Not-in-family, White, Male,0.0,15.0, <=50K
 Private,627173.0, Bachelors,13.0, Married-civ-spouse, Unmarried, White, Male,0.0,35.0, <=50K
 Private,262888.6, 11th,7.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,301774.1, HS-grad,4.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,292678.5, Bachelors,16.0, Married-civ-spouse, Not-in-family, White, Male,0.0,99.0, <=50K
 Private,110914.836, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,241276.7, Masters,14.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,193905.31, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,50.0, <=50K
 Private,99056.17, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,32.0, <=50K
 Private,538783.8, Masters,14.0, Never-married, Not-in-family, Black, Male,0.0,40.0, <=50K
 Private,258769.05, 12th,9.0, Divorced, Not-in-family, White, Female,0.0,60.0, <=50K
 Private,126618.24, Prof-school,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,47359.797, HS-grad,9.0, Married-civ-spouse, Husband, Other, Male,0.0,40.0, <=50K
 Private,341947.88, Assoc-acdm,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,28346.484, Some-college,10.0, Never-married, Own-child, White, Male,0.0,10.0, <=50K
 Local-gov,98919.7, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 ?,47411.04, Masters,14.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,217318.23, Some-college,10.0, Divorced, Not-in-family, White, Female,0.0,55.0, <=50K
 Self-emp-not-inc,200712.84, Bachelors,9.0, Married-civ-spouse, Own-child, Black, Male,0.0,40.0, <=50K
 Private,143124.03, Some-college,9.0, Never-married, Own-child, White, Male,0.0,10.0, <=50K
 Private,143762.62, HS-grad,10.0, Never-married, Other-relative, Black, Male,0.0,4.2889977, <=50K
 Private,330917.28, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,51685.81, Bachelors,13.0, Never-married, Own-child, White, Female,0.0,6.0, <=50K
 Private,170093.05, Assoc-voc,10.0, Married-spouse-absent, Husband, White, Male,0.0,40.0, <=50K
 Private,344578.47, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,30319.77, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, <=50K
 Private,217489.44, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,29416.049, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,270349.56, Bachelors,11.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,507431.94, Some-college,1.0, Married-civ-spouse, Husband, White, Male,0.0,30.0, <=50K
 Private,26155.357, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Local-gov,250739.53, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Local-gov,249943.02, Bachelors,13.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,280018.94, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,25.0, <=50K
 Private,30206.14, 7th-8th,3.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,33163.055, Assoc-acdm,12.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,664784.2, HS-grad,9.0, Never-married, Unmarried, White, Male,0.0,40.0, <=50K
 ?,194284.55, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,588553.8, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,99.0, <=50K
 Private,162324.7, HS-grad,9.0, Never-married, Unmarried, White, Female,0.0,10.0, <=50K
 Private,361996.62, 11th,7.0, Never-married, Own-child, White, Female,0.0,15.0, <=50K
 Private,291836.28, Bachelors,11.0, Never-married, Other-relative, White, Female,0.0,40.0, >50K
 Private,109293.87, 12th,1.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Private,111507.84, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,208520.61, Some-college,2.0, Married-civ-spouse, Wife, White, Male,0.0,40.0, >50K
 Private,315463.22, Some-college,10.0, Divorced, Other-relative, White, Female,0.0,40.0, <=50K
 Private,446977.0, HS-grad,9.0, Never-married, Wife, White, Female,0.0,60.0, <=50K
 ?,349645.47, Some-college,10.0, Never-married, Own-child, Black, Female,0.0,40.0, <=50K
 Private,131207.8, Some-college,10.0, Never-married, Own-child, White, Male,0.0,15.0, <=50K
 Self-emp-not-inc,387738.34, HS-grad,4.0, Married-civ-spouse, Not-in-family, White, Male,0.0,30.0, <=50K
 Private,27464.213, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,90.192635, >50K
 Private,191240.17, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,80.0, >50K
 Private,320068.72, 12th,9.0, Never-married, Own-child, White, Female,0.0,40.0, >50K
 Private,34759.04, 9th,3.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,405671.12, Some-college,10.0, Never-married, Not-in-family, Black, Female,0.0,40.0, <=50K
 Private,29710.064, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,272927.75, Some-college,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,69796.5, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 ?,290284.38, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,159245.4, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,421634.2, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,230330.08, HS-grad,10.0, Never-married, Own-child, White, Male,0.0,60.0, <=50K
 Private,490794.88, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,99.0, <=50K
 Private,75904.375, Bachelors,13.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,24780.04, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,1977.0,40.0, <=50K
 Private,301635.2, HS-grad,9.0, Separated, Own-child, White, Female,0.0,20.0, <=50K
 Private,402285.53, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,404870.16, HS-grad,10.0, Married-civ-spouse, Own-child, Asian-Pac-Islander, Male,0.0,40.0, <=50K
 Private,373952.2, 12th,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,183331.95, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,80.0, >50K
 Private,192734.4, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,32834.11, HS-grad,9.0, Divorced, Not-in-family, White, Male,0.0,98.86986, >50K
 State-gov,33097.523, Bachelors,13.0, Divorced, Not-in-family, White, Female,0.0,25.0, <=50K
 ?,20660.004, 11th,7.0, Divorced, Unmarried, White, Female,0.0,8.0, <=50K
 Private,419230.6, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,62101.535, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Local-gov,111553.586, Masters,14.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,270511.38, Bachelors,13.0, Never-married, Unmarried, White, Male,0.0,12.0, <=50K
 Private,296488.3, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,341429.53, HS-grad,13.0, Never-married, Not-in-family, White, Male,0.0,12.0, <=50K
 Self-emp-inc,140616.02, 9th,13.0, Married-civ-spouse, Unmarried, White, Male,0.0,40.0, >50K
 Private,191339.3, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,21289.93, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,335025.03, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,146978.66, Some-college,10.0, Never-married, Unmarried, White, Male,0.0,35.0, <=50K
 Private,373193.8, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,362265.0, 7th-8th,14.0, Married-civ-spouse, Not-in-family, White, Male,0.0,35.0, <=50K
 Private,108771.73, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,99.0, <=50K
 Private,233221.34, 9th,6.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,360599.78, HS-grad,9.0, Divorced, Not-in-family, White, Male,0.0,42.0, <=50K
 Private,70606.52, Assoc-voc,11.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 ?,203381.48, 10th,6.0, Widowed, Unmarried, White, Female,0.0,8.0, <=50K
 Private,199563.62, HS-grad,12.0, Married-civ-spouse, Wife, White, Male,0.0,60.0, <=50K
 Private,185036.69, 10th,10.0, Never-married, Not-in-family, White, Male,0.0,30.0, <=50K
 Private,218849.4, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,504179.12, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,560128.0, HS-grad,7.0, Married-civ-spouse, Wife, White, Male,0.0,74.64262, <=50K
 Private,170493.19, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,334073.84, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,430137.84, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,30.0, <=50K
 Private,269043.5, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,79118.336, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,128616.875, Some-college,10.0, Never-married, Other-relative, White, Male,0.0,40.0, <=50K
 ?,114745.555, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,1.0097781, <=50K
 Private,34165.887, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,60.0, <=50K
 Private,326220.62, 12th,7.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,93919.8, 9th,9.0, Married-civ-spouse, Husband, White, Male,0.0,52.758743, <=50K
 Private,344277.97, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,81.016556, <=50K
 Private,414255.28, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,55.0, <=50K
 Self-emp-not-inc,289853.9, Assoc-acdm,12.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,33082.957, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 ?,127220.93, Some-college,12.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,30629.113, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,165715.45, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,80.0, <=50K
 Self-emp-inc,271048.38, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,60586.363, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, >50K
 Without-pay,236458.69, 11th,10.0, Never-married, Other-relative, White, Male,0.0,50.0, <=50K
 Private,109128.836, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, <=50K
 Private,199416.95, Assoc-voc,11.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 State-gov,148362.84, Bachelors,13.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,102893.484, HS-grad,9.0, Never-married, Own-child, Black, Female,0.0,40.0, <=50K
 Private,58328.234, Some-college,10.0, Never-married, Not-in-family, White, Female,0.0,3.7908065, <=50K
 Private,277664.62, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,123066.43, 11th,7.0, Never-married, Own-child, White, Female,0.0,4.3398952, <=50K
 Private,596729.0, Bachelors,13.0, Married-civ-spouse, Wife, Black, Female,0.0,40.0, >50K
 Private,172746.3, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Local-gov,35778.047, Assoc-voc,11.0, Divorced, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,326104.62, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,277944.9, 12th,10.0, Never-married, Unmarried, White, Male,0.0,40.0, <=50K
 Private,179540.97, 12th,6.0, Never-married, Not-in-family, White, Male,0.0,45.0, <=50K
 Private,169949.0, Some-college,10.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,53639.53, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,334140.5, Some-college,13.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,20669.88, HS-grad,9.0, Never-married, Not-in-family, Black, Female,0.0,40.0, <=50K
 Private,233056.44, Bachelors,13.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,375218.66, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,4.0, <=50K
 Private,334594.8, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,210250.95, 11th,4.5786695, Never-married, Other-relative, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,188848.25, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,1.4169457, >50K
 Private,949564.25, Assoc-acdm,10.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,213909.6, Assoc-acdm,12.0, Never-married, Not-in-family, White, Male,0.0,50.0, <=50K
 Private,146730.97, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,182353.03, Bachelors,14.0, Married-civ-spouse, Husband, White, Male,0.0,55.0, <=50K
 Private,332797.94, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,10.0, <=50K
 Private,121504.42, Bachelors,13.0, Never-married, Not-in-family, Black, Female,0.0,40.0, <=50K
 Private,27523.209, Bachelors,13.0, Married-civ-spouse, Wife, White, Male,0.0,99.0, >50K
 Private,513333.22, HS-grad,10.0, Never-married, Not-in-family, White, Male,0.0,50.0, <=50K
 Private,97320.13, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Self-emp-not-inc,459348.44, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,50.0, <=50K
 Private,111523.06, Prof-school,15.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Self-emp-not-inc,27932.451, Assoc-acdm,12.0, Never-married, Not-in-family, White, Male,0.0,75.0, <=50K
 Private,316242.72, Bachelors,14.0, Married-civ-spouse, Husband, Black, Male,0.0,40.0, <=50K
 Private,117929.59, 11th,7.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,212470.67, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,1.4689798, <=50K
 Private,164967.55, HS-grad,6.811089, Married-civ-spouse, Not-in-family, White, Male,0.0,50.0, <=50K
 State-gov,330788.16, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,479684.84, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, >50K
 Private,66096.36, Masters,14.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Self-emp-not-inc,21309.586, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,297559.4, Some-college,10.0, Never-married, Own-child, Other, Female,0.0,85.26876, <=50K
 Private,148439.66, Some-college,9.0, Never-married, Not-in-family, White, Male,0.0,50.0, <=50K
 Private,26112.787, Some-college,10.0, Married-civ-spouse, Own-child, White, Male,0.0,40.0, <=50K
 Private,36157.77, 10th,6.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Self-emp-not-inc,137740.06, 10th,3.0, Married-civ-spouse, Husband, White, Male,0.0,45.0, <=50K
 Private,12298.261, Masters,1.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,165218.25, 10th,9.0, Married-civ-spouse, Husband, White, Male,0.0,45.0, <=50K
 Private,160726.72, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,45.0, >50K
 Private,124212.79, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,23055.191, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,283844.3, 7th-8th,9.0, Divorced, Husband, White, Male,0.0,99.0, <=50K
 Private,39771.29, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,70623.98, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,452584.6, HS-grad,10.0, Divorced, Wife, White, Male,0.0,55.0, <=50K
 Private,41634.668, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,5.3416233, <=50K
 Private,372521.7, 11th,7.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,140074.94, HS-grad,9.0, Divorced, Other-relative, White, Male,0.0,40.0, <=50K
 Private,165294.25, Assoc-acdm,13.0, Married-civ-spouse, Husband, White, Male,0.0,38.0, <=50K
 Private,190885.11, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,142449.31, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Self-emp-not-inc,63346.684, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,258092.39, Assoc-acdm,10.0, Never-married, Not-in-family, White, Female,0.0,20.0, <=50K
 Private,241139.39, 12th,9.0, Married-civ-spouse, Own-child, Black, Male,0.0,65.0, <=50K
 Self-emp-not-inc,212955.8, Prof-school,15.0, Married-civ-spouse, Husband, White, Male,0.0,2.1767986, >50K
 Private,290546.3, 12th,10.0, Never-married, Not-in-family, Black, Male,0.0,30.0, <=50K
 Private,48285.918, Some-college,10.0, Never-married, Not-in-family, White, Female,0.0,55.0, <=50K
 Private,193164.12, Some-college,9.0, Married-civ-spouse, Own-child, White, Female,0.0,40.0, <=50K
 Private,220773.11, 7th-8th,4.0, Married-civ-spouse, Husband, White, Male,0.0,86.890465, >50K
 Private,29423.879, Some-college,10.0, Married-civ-spouse, Wife, White, Female,0.0,18.0, <=50K
 Private,171628.33, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,25.0, <=50K
 Private,263785.72, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,163039.05, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,215429.17, Some-college,10.0, Never-married, Own-child, White, Female,0.0,20.0, <=50K
 State-gov,102046.27, HS-grad,9.0, Never-married, Not-in-family, Black, Female,0.0,40.0, <=50K
 Private,109693.03, 7th-8th,4.0, Never-married, Not-in-family, White, Male,0.0,50.0, <=50K
 Private,53035.746, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,93.36686, >50K
 Private,185156.77, HS-grad,9.0, Married-civ-spouse, Own-child, White, Male,0.0,40.0, >50K
 Private,38182.42, 10th,4.0, Divorced, Other-relative, White, Female,0.0,43.0, <=50K
 Private,118796.04, Some-college,10.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,180538.42, Preschool,9.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, <=50K
 ?,125261.8, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,1.0337421, <=50K
 Private,254076.45, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,300043.12, 12th,6.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,222143.84, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,3.047301, <=50K
 Private,265692.7, Some-college,10.0, Widowed, Not-in-family, White, Female,0.0,2.779986, <=50K
 Self-emp-not-inc,39743.402, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,187537.7, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, <=50K
 Private,328789.94, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,292549.66, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 ?,275481.2, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,60.0, <=50K
 Federal-gov,230686.86, Masters,15.0, Married-civ-spouse, Own-child, White, Male,0.0,1.0001869, <=50K
 Self-emp-not-inc,333494.94, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,225076.81, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,746042.2, Some-college,10.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Private,306502.25, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,35.0, <=50K
 Private,123046.95, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,4.627145, <=50K
 Private,210971.38, 11th,7.0, Never-married, Unmarried, Black, Female,0.0,40.0, <=50K
 Private,30970.156, Bachelors,13.0, Divorced, Not-in-family, White, Female,0.0,99.0, <=50K
 Private,390678.03, HS-grad,10.0, Married-spouse-absent, Wife, White, Male,0.0,99.0, >50K
 Private,172749.8, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,45.0, <=50K
 Private,326869.38, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,242612.06, HS-grad,9.0, Separated, Not-in-family, White, Female,0.0,20.0, <=50K
 Private,80221.5, Some-college,10.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,334012.25, Some-college,12.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,121999.67, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 State-gov,299781.4, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 State-gov,133222.58, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 ?,27410.885, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,208494.05, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, >50K
 Private,109008.18, Assoc-voc,9.0, Married-civ-spouse, Own-child, White, Male,0.0,45.0, <=50K
 Self-emp-not-inc,12903.295, 12th,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,423286.3, 9th,5.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,32862.246, 7th-8th,4.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,164177.08, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,371980.88, HS-grad,9.0, Never-married, Own-child, Black, Male,0.0,35.0, <=50K
 Private,408806.38, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,346556.9, Some-college,5.0, Married-civ-spouse, Husband, White, Male,0.0,37.0, <=50K
 Private,416637.97, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Self-emp-inc,199039.77, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,103334.07, Prof-school,16.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,201965.27, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,50.0, <=50K
 Private,21979.39, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, >50K
 Private,113626.266, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,50.0, <=50K
 Private,192409.62, HS-grad,7.0, Married-civ-spouse, Own-child, White, Male,0.0,50.0, >50K
 Private,195199.08, 7th-8th,9.0, Married-civ-spouse, Own-child, White, Male,0.0,40.0, <=50K
 Private,184189.77, HS-grad,10.0, Married-spouse-absent, Unmarried, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,174337.84, HS-grad,9.0, Married-civ-spouse, Not-in-family, White, Male,0.0,30.0, <=50K
 Private,182934.6, HS-grad,10.0, Never-married, Own-child, Black, Male,0.0,60.0, <=50K
