workclass,fnlwgt,education,education.num,marital.status,relationship,race,sex,capital.loss,hours.per.week,income
 Private,184465.02, Bachelors,13.0, Divorced, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,229977.38, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,460890.12, Masters,4.0, Married-civ-spouse, Not-in-family, White, Male,0.0,40.0, >50K
 Private,120278.47, 10th,6.0, Never-married, Own-child, White, Male,0.0,1.7456329, <=50K
 Private,201130.3, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,24392.5, HS-grad,9.0, Separated, Own-child, White, Male,0.0,40.0, <=50K
 Local-gov,353519.47, Some-college,10.0, Never-married, Own-child, White, Female,0.0,4.0, <=50K
 Private,159936.78, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,30.0, >50K
 Private,30208.775, HS-grad,9.0, Divorced, Unmarried, White, Male,0.0,40.0, <=50K
 Local-gov,193006.88, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,1887.0,50.0, >50K
 Private,196408.66, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-inc,178093.05, Prof-school,15.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Self-emp-inc,162978.53, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,94.24606, >50K
 Private,280194.62, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Self-emp-not-inc,77974.59, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,25.0, <=50K
 Private,203170.44, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,119721.47, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,4.705119, <=50K
 Private,317813.22, Assoc-acdm,12.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 State-gov,111299.234, HS-grad,9.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Private,38034.44, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,95897.484, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,139710.23, 10th,6.0, Never-married, Own-child, White, Female,0.0,2.9022827, <=50K
 Private,362759.62, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,114352.266, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,24452.213, HS-grad,9.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Private,245550.47, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,21656.094, 7th-8th,5.0, Divorced, Unmarried, Asian-Pac-Islander, Female,0.0,50.0, <=50K
 Private,162417.9, Masters,15.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,371140.62, Bachelors,13.0, Divorced, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,32539.0, Assoc-acdm,12.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,324757.53, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,170918.55, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,70.0, <=50K
 Private,86300.055, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,308247.9, Masters,14.0, Married-civ-spouse, Wife, White, Female,0.0,2.4609108, <=50K
 Private,142684.14, HS-grad,9.0, Never-married, Unmarried, White, Male,0.0,55.0, <=50K
 Private,30682.44, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,15.0, <=50K
 Private,802668.8, Masters,14.0, Never-married, Not-in-family, Black, Male,0.0,40.0, <=50K
 Private,207749.9, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,60.0, <=50K
 Private,99344.33, 11th,16.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,24578.113, Bachelors,13.0, Married-civ-spouse, Husband, Asian-Pac-Islander, Male,0.0,60.0, <=50K
 Private,390139.6, Masters,11.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,105918.85, Some-college,10.0, Divorced, Own-child, White, Male,0.0,40.0, <=50K
 Private,210254.11, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Local-gov,24352.84, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,245056.0, Some-college,10.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Federal-gov,167685.62, Bachelors,13.0, Married-civ-spouse, Husband, Black, Male,0.0,40.0, <=50K
 Private,122224.78, Some-college,9.0, Never-married, Own-child, White, Male,0.0,35.0, <=50K
 Private,143890.78, HS-grad,9.0, Divorced, Other-relative, White, Male,0.0,25.0, <=50K
 Private,325220.38, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,25641.744, Bachelors,13.0, Separated, Not-in-family, White, Female,0.0,40.0, >50K
 Private,156942.84, Assoc-voc,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,344728.88, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,23154.684, Bachelors,13.0, Never-married, Not-in-family, White, Female,0.0,99.0, <=50K
 Private,140230.0, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,21549.375, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Local-gov,348934.16, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,206306.84, Some-college,10.0, Divorced, Not-in-family, White, Female,0.0,12.0, <=50K
 Private,22968.604, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Local-gov,172045.75, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,82.24264, >50K
 Local-gov,290852.1, Bachelors,13.0, Never-married, Unmarried, White, Male,0.0,40.0, <=50K
 Private,315911.38, HS-grad,9.0, Separated, Own-child, White, Female,0.0,40.0, <=50K
 Private,158919.88, 7th-8th,4.0, Married-civ-spouse, Husband, Other, Male,0.0,40.0, <=50K
 Private,33576.93, Assoc-acdm,12.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,510209.3, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 ?,38810.76, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,10.0, <=50K
 Private,394534.16, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,99.0, <=50K
 Private,119125.89, HS-grad,9.0, Never-married, Unmarried, White, Female,0.0,2.397788, <=50K
 Private,333535.62, 11th,7.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,295282.75, Bachelors,12.0, Never-married, Other-relative, White, Male,0.0,50.0, >50K
 Private,137146.55, HS-grad,9.0, Married-civ-spouse, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,125983.1, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,222807.11, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,267547.25, HS-grad,9.0, Widowed, Other-relative, White, Female,0.0,17.846659, <=50K
 Private,333229.94, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 ?,450040.16, Some-college,10.0, Never-married, Own-child, Black, Male,0.0,40.0, <=50K
 Private,467317.88, HS-grad,9.0, Never-married, Not-in-family, Asian-Pac-Islander, Male,0.0,40.0, <=50K
 Private,472288.28, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,25.0, <=50K
 Private,24522.402, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, >50K
 Private,204554.39, HS-grad,9.0, Never-married, Unmarried, White, Male,0.0,70.31862, <=50K
 Private,403925.84, 12th,9.0, Never-married, Wife, White, Female,0.0,40.0, <=50K
 Private,31236.127, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,9.653348, <=50K
 Private,634603.3, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,23971.887, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,252311.17, 10th,9.0, Married-civ-spouse, Husband, White, Male,0.0,45.0, <=50K
 ?,26661.064, Some-college,10.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 ?,459649.25, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,195454.72, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,337158.75, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,184881.28, Masters,14.0, Never-married, Own-child, White, Male,0.0,99.0, >50K
 Private,554481.5, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,99.0, <=50K
 Private,118443.76, Bachelors,13.0, Widowed, Unmarried, White, Female,0.0,40.0, <=50K
 Private,374912.5, 10th,6.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,410019.7, HS-grad,9.0, Separated, Own-child, Black, Female,0.0,40.0, <=50K
 Private,257460.08, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,273813.66, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,225028.27, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,152029.81, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,67.57472, >50K
 Private,323043.3, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,55329.723, Some-college,10.0, Married-civ-spouse, Wife, White, Male,0.0,99.0, >50K
 Private,22075.875, Bachelors,13.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 ?,13407.434, 11th,7.0, Divorced, Unmarried, White, Female,0.0,9.243968, <=50K
 Private,451540.8, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,159397.6, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Local-gov,119672.266, Masters,14.0, Widowed, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,381357.84, Bachelors,13.0, Never-married, Own-child, White, Male,0.0,7.1531253, <=50K
 Private,78661.17, HS-grad,9.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Private,194722.44, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-inc,81237.4, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,84884.16, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,99469.77, Assoc-voc,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,334547.6, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,20624.822, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,316391.16, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,258989.7, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,36.0, <=50K
 Private,22102.717, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,235621.69, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,468995.66, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,31009.955, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 ?,331944.75, 10th,6.0, Widowed, Unmarried, Black, Female,0.0,2.8453357, <=50K
 Private,190848.88, HS-grad,10.0, Married-civ-spouse, Wife, White, Male,0.0,50.0, <=50K
 Private,122080.3, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,1.0003215, <=50K
 Private,262220.62, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,440852.34, Assoc-acdm,12.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,337846.75, HS-grad,9.0, Married-civ-spouse, Wife, White, Male,0.0,75.0, <=50K
 Private,122091.03, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,97041.22, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,360874.94, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,20.0, <=50K
 Private,207341.36, Some-college,10.0, Never-married, Unmarried, White, Male,0.0,40.0, <=50K
 Private,26161.23, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,67276.09, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 ?,116249.84, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,1.120309, <=50K
 Private,31654.672, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,96.94515, <=50K
 Private,390997.25, Bachelors,13.0, Divorced, Own-child, White, Male,0.0,40.0, <=50K
 Private,98921.72, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,305414.1, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,375054.72, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Self-emp-not-inc,146233.77, 7th-8th,3.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,33428.246, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 ?,114596.875, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,27323.287, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,197640.38, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,46.0, <=50K
 Self-emp-inc,429724.62, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Private,35455.855, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,70.0, >50K
 State-gov,277383.28, Some-college,10.0, Never-married, Not-in-family, White, Female,0.0,35.0, <=50K
 Self-emp-inc,38115.91, 7th-8th,4.0, Divorced, Not-in-family, White, Female,0.0,60.0, <=50K
 Private,232077.1, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Local-gov,243479.81, Bachelors,13.0, Divorced, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,144905.05, HS-grad,9.0, Never-married, Own-child, Black, Female,0.0,40.0, <=50K
 Private,30021.127, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,8.0, <=50K
 Private,406274.38, Masters,14.0, Married-civ-spouse, Husband, White, Male,2311.4856,99.0, >50K
 Private,124300.2, Assoc-acdm,12.0, Married-civ-spouse, Husband, Asian-Pac-Islander, Male,0.0,40.0, <=50K
 Private,553065.06, Bachelors,13.0, Married-civ-spouse, Wife, Black, Female,0.0,40.0, <=50K
 Private,143195.33, HS-grad,9.0, Never-married, Own-child, Asian-Pac-Islander, Male,0.0,40.0, <=50K
 ?,13946.286, Some-college,10.0, Divorced, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,320361.84, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,220611.61, HS-grad,9.0, Divorced, Unmarried, White, Male,0.0,40.0, <=50K
 Private,155233.03, 12th,3.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,275764.8, Some-college,10.0, Never-married, Own-child, White, Female,0.0,3.2910674, <=50K
 Private,25001.967, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,348603.0, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,22408.91, 7th-8th,3.0, Separated, Not-in-family, Black, Male,0.0,40.0, <=50K
 Private,302134.06, Bachelors,13.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,410678.62, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,2.5814404, <=50K
 ?,519298.62, Doctorate,16.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,229271.27, 7th-8th,9.0, Never-married, Other-relative, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,126683.086, 7th-8th,2.0, Married-civ-spouse, Husband, White, Male,0.0,1.0, <=50K
 Private,514295.16, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,206049.3, Assoc-acdm,12.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,103154.125, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,44502.477, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,349133.94, 11th,7.0, Never-married, Own-child, White, Male,0.0,4.0, <=50K
 Private,118679.15, Bachelors,13.0, Never-married, Not-in-family, Black, Female,0.0,40.0, <=50K
 Private,27089.082, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,389777.03, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,50.0, <=50K
 State-gov,43058.355, Some-college,10.0, Never-married, Own-child, Black, Female,0.0,40.0, <=50K
 Private,473088.06, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,162088.17, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Self-emp-not-inc,22206.209, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,50.0, <=50K
 Private,389722.66, Bachelors,14.0, Married-civ-spouse, Husband, Black, Male,0.0,40.0, <=50K
 Private,162643.53, 11th,7.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,290058.3, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,5.0, <=50K
 Private,129514.79, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 State-gov,434167.28, HS-grad,9.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,363783.16, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, >50K
 Private,62853.508, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Self-emp-not-inc,31662.729, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,1.0495842, <=50K
 Private,243083.69, Some-college,10.0, Never-married, Own-child, Amer-Indian-Eskimo, Female,0.0,40.0, <=50K
 State-gov,302586.66, Some-college,10.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,29075.195, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,316074.6, HS-grad,9.0, Married-civ-spouse, Wife, White, Female,0.0,2.837331, <=50K
 Self-emp-not-inc,161082.31, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,48552.44, 11th,7.0, Married-civ-spouse, Husband, Asian-Pac-Islander, Male,0.0,40.0, >50K
 Local-gov,35111.31, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Local-gov,337465.62, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,346477.1, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,21476.623, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,246968.89, HS-grad,9.0, Divorced, Unmarried, White, Male,0.0,40.0, <=50K
 Private,23834.408, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,26189.107, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,4.0, <=50K
 Private,332346.8, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,45.0, <=50K
 Private,59035.938, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,1.5939279, <=50K
 Private,476309.84, 11th,7.0, Married-civ-spouse, Own-child, White, Male,0.0,40.0, <=50K
 Private,77813.06, HS-grad,9.0, Divorced, Other-relative, White, Male,0.0,40.0, <=50K
 State-gov,182822.19, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,319352.53, HS-grad,9.0, Divorced, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,274874.3, HS-grad,9.0, Divorced, Unmarried, White, Female,0.0,40.0, <=50K
 Self-emp-not-inc,198623.81, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,471525.75, Assoc-acdm,12.0, Never-married, Own-child, White, Male,0.0,2.8296993, <=50K
 Private,186298.34, 12th,9.0, Married-civ-spouse, Own-child, White, Male,0.0,76.63511, <=50K
 Self-emp-not-inc,308746.5, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,394171.25, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,13.676972, <=50K
 Private,56780.094, 10th,6.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,181241.05, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,381839.53, 7th-8th,4.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,32093.664, Assoc-acdm,12.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, <=50K
 Private,142727.12, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,139957.95, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,2403.257,40.0, <=50K
 Private,170654.75, HS-grad,9.0, Married-spouse-absent, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,474598.16, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 State-gov,304615.2, Bachelors,13.0, Married-civ-spouse, Husband, Black, Male,0.0,40.0, <=50K
 Private,212346.81, 7th-8th,7.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,76242.29, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,40.0, >50K
 Private,257261.0, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,87603.695, HS-grad,9.0, Divorced, Other-relative, White, Male,0.0,40.0, <=50K
 Private,133735.44, Some-college,10.0, Divorced, Not-in-family, White, Female,0.0,20.0, <=50K
 Private,186837.02, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,89.139694, <=50K
 ?,95248.3, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,1.0, <=50K
 Private,166465.48, Masters,14.0, Never-married, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,223879.12, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,222673.48, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,4.494814, <=50K
 Private,222351.97, Some-college,10.0, Widowed, Not-in-family, White, Female,0.0,2.3364797, <=50K
 Self-emp-not-inc,21945.734, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, >50K
 Private,64295.33, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, <=50K
 Private,229773.73, HS-grad,9.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,219268.17, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,177819.03, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,60.0, <=50K
 Private,156122.58, Assoc-acdm,13.0, Married-civ-spouse, Husband, White, Male,0.0,1.0, <=50K
 Self-emp-not-inc,385206.9, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,267895.25, HS-grad,9.0, Never-married, Not-in-family, White, Male,0.0,99.0, <=50K
 Private,818327.5, Some-college,10.0, Married-civ-spouse, Wife, White, Female,0.0,40.0, >50K
 Private,194154.17, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Local-gov,34711.816, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,20.0, <=50K
 Private,121228.875, Assoc-acdm,13.0, Never-married, Unmarried, Black, Female,0.0,40.0, <=50K
 Private,22657.52, Bachelors,13.0, Divorced, Not-in-family, White, Female,0.0,99.0, <=50K
 Private,336026.94, Masters,13.0, Married-civ-spouse, Own-child, White, Male,0.0,50.0, >50K
 Private,124621.805, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,502790.28, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,565260.0, HS-grad,9.0, Separated, Not-in-family, White, Female,0.0,4.0, <=50K
 Private,84168.945, HS-grad,9.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,289623.25, Bachelors,13.0, Never-married, Own-child, White, Female,0.0,40.0, <=50K
 Private,53286.746, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Local-gov,465181.75, 11th,7.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Local-gov,142130.2, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,98607.984, Some-college,10.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,349038.5, Bachelors,13.0, Never-married, Own-child, White, Female,0.0,40.0, >50K
 Private,110949.97, 10th,6.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,64742.992, HS-grad,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, >50K
 Private,261751.66, 11th,4.0, Married-civ-spouse, Not-in-family, White, Male,0.0,42.0, <=50K
 Private,23890.938, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,37913.25, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,595925.44, HS-grad,9.0, Never-married, Own-child, Black, Male,0.0,40.0, <=50K
 Private,433896.03, HS-grad,9.0, Divorced, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,285746.1, Some-college,9.0, Never-married, Own-child, White, Female,0.0,20.0, <=50K
 Private,468326.7, Some-college,10.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Local-gov,187760.11, HS-grad,9.0, Married-civ-spouse, Wife, White, Female,0.0,99.0, >50K
 Private,107966.97, Doctorate,9.0, Never-married, Own-child, White, Male,0.0,40.0, <=50K
 Private,327521.22, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,99.0, <=50K
 Private,24384.92, Bachelors,13.0, Never-married, Not-in-family, White, Male,0.0,99.0, >50K
 Private,56601.133, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, <=50K
 Private,164832.42, Bachelors,13.0, Married-civ-spouse, Husband, White, Male,0.0,60.0, >50K
 Federal-gov,195286.88, Masters,14.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,169844.3, HS-grad,9.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,185761.31, HS-grad,9.0, Married-civ-spouse, Husband, White, Male,0.0,40.0, <=50K
 Private,96843.016, 11th,7.0, Never-married, Own-child, Black, Female,0.0,40.0, <=50K
 Private,230866.31, Bachelors,13.0, Divorced, Not-in-family, White, Female,0.0,40.0, <=50K
 Private,238995.4, Some-college,10.0, Divorced, Not-in-family, White, Male,0.0,40.0, <=50K
 Private,24780.027, HS-grad,9.0, Divorced, Own-child, White, Male,0.0,60.0, <=50K
